LOT,SPC_OPERATION,ENTITY,CEID,MONITOR_SET_NAME,ENTITY_DATA_COLLECT_DATE,MEASUREMENT_SET_NAME,RAW_PARAMETER_NAME,RAW_VALUE,LIMITS_FLAG,SPC_CHART_CATEGORY,COATER,CR_SPC_CHART_CATEGORY,RESIST,RAW_WAFER_COORD_X,RAW_WAFER_COORD_Y,RAW_WAFER,SA_COATER,SPC_ENTITY_1,SPC_ENTITY_2,SPC_ENTITY_3,SPC_ENTITY_4,SPC_ENTITY_5,SPC_ENTITY_6,SPC_ENTITY_7,SPC_CHART_ORDERED_CAT,RAW_WAFER_1,COMMENT_TEXT,COMMENT_USER,WLT_WAFER,WLT_WAFER3,WLT_SEQUENCE,WLT_MONITOR_TYPE,WLT_MONITOR_SET_NAME,WLT_MONITOR_SET_VERSION,WLT_OPERATION,WLT_ENTITY,WLT_ENTITY_TYPE,WLT_COMPONENT,WLT_COMPONENT_TYPE,WLT_SPC_CONFIG_NAME,WLT_CONTEXT_GROUP,WLT_CUSTOM_CONTEXT_GROUP_ID,WLT_CUSTOM_REACTION,VIOLATION_FLAG,ALL_CHART_FLAG,INCONTROL_FLAG,RESET_FLAG,CHART_PT_LATEST_FLAG,LOTOPERKEY
N212TAB0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:13:31,EUV.THICKNESS.MFG,THICKNESS,501.005154,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=0871N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=0871N;METRO_PLATFORM=TFK_KCD,,-57.9062,136.2,EU9KA855SEH1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=0871N;METRO_PLATFORM=TFK_KCD,EU9KA855SEH1,NO SSA completed. This is verification run only.,wjmrzygl,EU9KA855SEH1,855,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487706124
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.505082,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-57.9062,-136.2,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.322452,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,57.9062,-136.2,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.096057,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,0.0067,-134.7529999,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.768693,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-57.9062,-96.51,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.257821,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,19.3019,-96.51,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.101281,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,96.51,-96.51,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.781961,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,71.2039,-69.2075,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.633497,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-136.2,-57.9062,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.066777,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-96.51,-57.9062,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.660095,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-19.3019,-57.9062,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,373.987459,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-47.4578,-36.4348,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,375.037805,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,142.401,-36.4348,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,373.386543,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,19.3019,-19.3019,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.75655,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-118.655,-3.6622,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,373.551158,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,0.0067,-3.6622,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.33589,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,71.2039,-3.6622,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.952955,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-57.9062,19.3019,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,373.963234,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,19.3019,19.3019,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.625422,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,96.51,19.3019,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.168764,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,136.2,19.3019,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.862774,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-136.2,57.9062,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.894395,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-19.3019,57.9062,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,375.43672,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,57.9062,57.9062,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,375.662946,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,136.2,57.9062,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.522249,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-71.1902,61.8829,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.724249,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,94.9361,61.8829,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.421249,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-96.51,96.51,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.394989,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-57.9062,96.51,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.20917,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,19.3019,96.51,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.69799,V,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,0.0067,127.428,DI89F520MMA0,,TAJ701,,,,,,,COT=SAJ701_COT121;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F520MMA0,Entity ID: KCD768,automation,DI89F520MMA0,520,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT121,Coater,COT,,1,,N,,Y,N,Y,4487766201
